Comedy,311,3.3371163153279744
Comedy,320,3.3359983588526205
Comedy,4943,3.369252746429014
Comedy,4178,3.1860124965220944
Comedy,318,3.2419921576277435
Comedy,4548,2.555070110201735
Comedy,5207,3.110667123671457
Comedy,1801,3.2626435813479557
Comedy,1459,3.189292684329307
Comedy,2673,3.4792682031053337
Comedy,2819,3.299279947408272
Comedy,5863,3.086975843242569
Comedy,4525,2.935152483795204
Comedy,5899,2.8803880145389806
Comedy,317,2.820843103040994
Comedy,2422,3.1471279317984853
Comedy,3133,3.0779052174020913
Comedy,1664,2.5809261616176786
Comedy,4547,2.1527441447830538
Comedy,4775,3.087175253335977
Comedy,2644,2.7427206152011308
Comedy,2686,2.4616002293906227
Comedy,1493,2.902633584484808
Comedy,5380,2.723107445765564
Comedy,5525,3.4190280758072413
Comedy,2160,2.9560670460301846
Comedy,3273,2.8713512818897162
Comedy,4264,3.259596595506924
Comedy,2930,2.4829200033686667
Comedy,4230,3.2306984943627812
Comedy,2133,2.7668116965093272
Comedy,2908,3.1574664438405344
Comedy,4665,3.4893931001537406
Comedy,653,3.5040154348746504
Comedy,2502,3.0538313737561977
Comedy,3616,3.0157641389593333
Comedy,4068,3.76423776819787
Comedy,3275,2.8570738776959494
Comedy,665,3.0023139846464537
Comedy,2336,3.2572783595039243
Comedy,1927,3.2038592460644937
Comedy,1549,2.8644829822168534
Comedy,1582,3.3428195991813214
Comedy,1318,2.786731654335021
Comedy,3642,1.8819894250925808
Comedy,417,3.1724367331399
Comedy,1305,3.149435702554118
Comedy,5904,2.7461767478729087
Comedy,2128,2.9158820141574933
Comedy,277,2.7112155882504596
Comedy,421,3.623723679185841
Comedy,2516,2.905637251938455
Comedy,640,3.3217101786703838
Comedy,4871,3.3625152000149483
Comedy,1993,2.8675405935385965
Comedy,3633,3.6176088839350085
Comedy,2527,3.18805844412298
Comedy,1351,3.053140353035681
Comedy,1751,3.49462758406816
Comedy,3234,2.9430719138255585
Comedy,2923,3.0885851366059263
Comedy,2111,2.8819292377374133
Comedy,3407,2.2900017868772813
Comedy,213,3.424743151357974
Comedy,2714,2.722292843797733
Comedy,2977,2.7013588421059676
Comedy,4419,2.8090845815221868
Comedy,4614,3.1374916828756985
Comedy,4554,2.859014888003003
Comedy,2234,3.0287642837469955
Comedy,98,3.1872725641293673
Comedy,3324,3.745404626029511
Comedy,5027,2.7969465683142363
Comedy,5215,3.2454664984411052
Comedy,2037,2.956926678515836
Comedy,6038,3.116905919548857
Comedy,1282,3.29508771006504
Comedy,2893,2.8976733094690106
Comedy,1615,2.3677412029718
Comedy,4393,3.163795709836566
Comedy,932,3.446093246654137
Comedy,703,3.1222450529251735
Comedy,4332,3.162919575485218
Comedy,951,3.513471720540396
Comedy,356,4.107345769563357
Comedy,197,3.006807392109201
Comedy,1488,3.164010532538851
Comedy,4992,3.089914395725693
Comedy,2292,2.3223863791777237
Comedy,761,3.827943339623511
Comedy,2295,3.8465825029302514
Comedy,3188,3.5409815670334313
Comedy,3376,2.478918785082825
Comedy,383,3.0270178661121294
Comedy,4741,3.0478010081303064
Comedy,4110,3.518061500610614
Comedy,89,2.5918577697569507
Comedy,5804,2.8772828589285377
Comedy,341,3.604676238754122
Comedy,3552,2.7881522164591677
Comedy,315,3.0308864309313455
Comedy,572,2.534645964121066
Comedy,5439,2.9740116218351482
Comedy,1431,2.703285569512
Comedy,3530,2.88986801311364
Comedy,4527,3.1208402539099955
Comedy,4749,2.903846563090381
Comedy,1452,3.439286074760904
Comedy,5465,2.7395472774606042
Comedy,2640,3.4133039211896294
Comedy,2488,3.30425720386821
Comedy,947,2.20453119178505
Comedy,3969,3.0400161667457852
Comedy,574,2.7382131155609266
Comedy,2884,3.3804303109146745
Comedy,4383,3.0485071810964866
Comedy,5258,3.55629157902742
Comedy,1250,3.4571484073518746
Comedy,1406,2.9250244040860176
Comedy,5052,3.5392855081030725
Comedy,5409,2.4749240396132657
Comedy,2759,2.7559316291499574
Comedy,1783,2.9492232806450285
Comedy,3488,2.401698719774228
Comedy,250,3.2328771797629425
Comedy,5116,3.425159303756267
Comedy,1126,2.916653707832408
Comedy,5145,2.757618912685566
Comedy,3883,2.349988687569187
Comedy,1385,2.80345801745016
Comedy,5725,3.319457455502765
Comedy,5174,3.446580677557838
Comedy,5117,2.728312989188795
Comedy,3021,2.2991569330410457
Comedy,5314,2.6960123374413096
Comedy,4464,2.7696498122584563
Comedy,3225,2.5665047186761885
Comedy,3222,3.0549224834932494
Comedy,4463,3.160003907712215
Comedy,1713,3.1091687789505302
Comedy,1384,2.6295715192355402
Comedy,5529,3.8359723481486068
Comedy,4259,3.389904565177053
Comedy,3623,2.8978088416614773
Comedy,833,3.2103446129388313
Comedy,4065,3.257814578445207
Comedy,2530,3.3684866972670773
Comedy,1363,3.3584950040754045
Comedy,5159,2.5711777408663514
Comedy,3068,2.723259704745344
Comedy,3291,3.0289581808903865
Comedy,4881,3.115775201178017
Comedy,4244,3.158685158723311
Comedy,2381,2.5357915132275832
Comedy,5168,3.485523638884685
Comedy,5533,3.1224396586719747
Comedy,2584,2.9521830408167324
Comedy,5309,3.091685779538113
Comedy,821,2.3399846339397063
Comedy,2373,3.244289444323532
Comedy,1708,3.1828044413832077
Comedy,3897,3.4900217327497045
Comedy,4880,3.273546009440705
Comedy,217,2.8860321040748653
Comedy,4628,2.989227586165845
Comedy,1157,3.3628399199382804
Comedy,226,3.114040248703969
Comedy,1534,2.9787038904152703
Comedy,3495,2.6031448735873277
Comedy,1307,3.410978296694439
Comedy,907,2.7558335903903757
Comedy,1844,2.8302599185156057
Comedy,5012,2.7320239410891696
Comedy,708,3.1221627800617613
Comedy,2696,3.1101386779542244
Comedy,1226,2.74672887170792
Comedy,5216,2.750646418359851
Comedy,4398,3.115717035710192
Comedy,3176,2.728807101088963
Comedy,1621,2.588887067494
Comedy,3388,2.8132486678562483
Comedy,4991,2.8523614083113267
Comedy,1070,2.940468772498461
Comedy,4192,2.580179914240554
Comedy,559,2.2702285401022015
Comedy,2061,3.349402367218744
Comedy,906,2.8349494050206028
Comedy,4365,2.3187512565552404
Comedy,535,3.133121105269665
Comedy,4558,3.6996666235716913
Comedy,2207,3.419591729557476
Comedy,94,3.341072317776915
Comedy,3787,3.171685265937415
Comedy,2467,4.0401789603667675
Comedy,160,2.771428594999433
Comedy,4,3.2370156095517753
Comedy,5828,2.5691587524307615
Comedy,6034,3.211721244426148
Comedy,158,3.1251110918418132
Comedy,5810,2.9762642350301305
Action,311,3.366538182656832
Action,320,3.3630210027419927
Action,4943,3.2202958395644052
Action,4178,3.1460384715718743
Action,318,3.1866650075871297
Action,4548,2.5105983543386863
Action,5207,3.078326927148974
Action,1801,3.250840810994125
Action,1459,3.1050325636318328
Action,2673,3.405719382881876
Action,2819,3.412012770392623
Action,5863,3.1058095529819636
Action,4525,2.91868151183031
Action,5899,2.8516572785108494
Action,317,2.754141030366516
Action,2422,3.1252761034649392
Action,3133,2.973137867970414
Action,1664,2.520436803041438
Action,4547,2.1400848193681967
Action,4775,3.022394810199494
Action,2644,2.7341767397836794
Action,2686,2.497404340196521
Action,1493,2.8318786133934593
Action,5380,2.723923496369804
Action,5525,3.4445043601309115
Action,2160,2.954174624217882
Action,3273,2.788332276795878
Action,4264,3.3240227458898883
Action,2930,2.3300874211621823
Action,4230,3.2146369029126562
Action,2133,2.8036301599082636
Action,2908,3.145893598676693
Action,4665,3.4929974755702693
Action,653,3.47188203251386
Action,2502,3.03164039729427
Action,3616,3.0811356081504315
Action,4068,3.838981528889743
Action,3275,2.8377984508780987
Action,665,2.989326453870352
Action,2336,3.2263773328557446
Action,1927,3.1330410773746875
Action,1549,2.8218228442062223
Action,1582,3.3906962736155952
Action,1318,2.8303444996125737
Action,3642,1.7969461030864375
Action,417,3.1533229666144313
Action,1305,3.085585607836644
Action,5904,2.724528113806693
Action,2128,2.8528990104245997
Action,277,2.710153063272468
Action,421,3.7112642514362277
Action,2516,2.7994385067736958
Action,640,3.2248749692174004
Action,4871,3.3383283710916385
Action,1993,2.789243607406632
Action,3633,3.5665224810308778
Action,2527,3.1335782996208974
Action,1351,3.019917704283064
Action,1751,3.5379097893436344
Action,3234,2.831447375521851
Action,2923,3.125718771916165
Action,2111,2.7897808390875425
Action,3407,2.278876096027315
Action,213,3.407931972621958
Action,2714,2.7490223544385044
Action,2977,2.633365525351271
Action,4419,2.807460589429597
Action,4614,3.0146909743351378
Action,4554,2.780764375669443
Action,2234,2.9264657382694326
Action,98,3.196328215895255
Action,3324,3.7696040087590994
Action,5027,2.766699825479644
Action,5215,3.194640139988585
Action,2037,2.837672596493242
Action,6038,3.0544681944497096
Action,1282,3.2619453291598
Action,2893,2.8457316715094345
Action,1615,2.2198808094256117
Action,4393,3.116144654967638
Action,932,3.234790545296958
Action,703,2.9641539378364277
Action,4332,3.0961850204739756
Action,951,3.4621722086750237
Action,356,4.142823850433145
Action,197,2.8598132551611695
Action,1488,2.9852477277313474
Action,4992,3.039154175843816
Action,2292,2.4059967904185484
Action,761,3.8210072030947715
Action,2295,3.8710687105188715
Action,3188,3.338512145209966
Action,3376,2.4211674796345277
Action,383,2.952883511356812
Action,4741,2.9615855903606594
Action,4110,3.383305476026234
Action,89,2.64536993050327
Action,5804,2.884927468841918
Action,341,3.509026482902253
Action,3552,2.683277609028639
Action,315,3.056807067344484
Action,572,2.6020585621916204
Action,5439,2.823090467556584
Action,1431,2.671788273329485
Action,3530,2.988799096320859
Action,4527,3.0721772260489644
Action,4749,2.776201477281887
Action,1452,3.2909907660398035
Action,5465,2.60352710692654
Action,2640,3.3757927435768353
Action,2488,3.1638935936562085
Action,947,2.1344125926600817
Action,3969,2.9244130110242943
Action,574,2.667231802922873
Action,2884,3.3033458160927895
Action,4383,3.0032020486732898
Action,5258,3.638932013953461
Action,1250,3.33696041302944
Action,1406,2.869860065461145
Action,5052,3.522002988854891
Action,5409,2.416292822072435
Action,2759,2.689848363696879
Action,1783,2.8052267865135567
Action,3488,2.457058247776392
Action,250,3.3645597018293842
Action,5116,3.3323590363100597
