genre,311,0
genre,320,0
genre,4943,0
genre,4178,0
genre,318,0
genre,4548,0
genre,5207,0
genre,1801,0
genre,1459,0
genre,2673,0
genre,2819,0
genre,5863,0
genre,4525,0
genre,5899,0
genre,317,0
genre,2422,0
genre,3133,0
genre,1664,0
genre,4547,0
genre,4775,0
genre,2644,0
genre,2686,0
genre,1493,0
genre,5380,0
genre,5525,0
genre,2160,0
genre,3273,0
genre,4264,0
genre,2930,0
genre,4230,0
genre,2133,0
genre,2908,0
genre,4665,0
genre,653,0
genre,2502,0
genre,3616,0
genre,4068,0
genre,3275,0
genre,665,0
genre,2336,0
genre,1927,0
genre,1549,0
genre,1582,0
genre,1318,0
genre,3642,0
genre,417,0
genre,1305,0
genre,5904,0
genre,2128,0
genre,277,0
genre,421,0
genre,2516,0
genre,640,0
genre,4871,0
genre,1993,0
genre,3633,0
genre,2527,0
genre,1351,0
genre,1751,0
genre,3234,0
genre,2923,0
genre,2111,0
genre,3407,0
genre,213,0
genre,2714,0
genre,2977,0
genre,4419,0
genre,4614,0
genre,4554,0
genre,2234,0
genre,98,0
genre,3324,0
genre,5027,0
genre,5215,0
genre,2037,0
genre,6038,0
genre,1282,0
genre,2893,0
genre,1615,0
genre,4393,0
genre,932,0
genre,703,0
genre,4332,0
genre,951,0
genre,356,0
genre,197,0
genre,1488,0
genre,4992,0
genre,2292,0
genre,761,0
genre,2295,0
genre,3188,0
genre,3376,0
genre,383,0
genre,4741,0
genre,4110,0
genre,89,0
genre,5804,0
genre,341,0
genre,3552,0
genre,315,0
genre,572,0
genre,5439,0
genre,1431,0
genre,3530,0
genre,4527,0
genre,4749,0
genre,1452,0
genre,5465,0
genre,2640,0
genre,2488,0
genre,947,0
genre,3969,0
genre,574,0
genre,2884,0
genre,4383,0
genre,5258,0
genre,1250,0
genre,1406,0
genre,5052,0
genre,5409,0
genre,2759,0
genre,1783,0
genre,3488,0
genre,250,0
genre,5116,0
genre,1126,0
genre,5145,0
genre,3883,0
genre,1385,0
genre,5725,0
genre,5174,0
genre,5117,0
genre,3021,0
genre,5314,0
genre,4464,0
genre,3225,0
genre,3222,0
genre,4463,0
genre,1713,0
genre,1384,0
genre,5529,0
genre,4259,0
genre,3623,0
genre,833,0
genre,4065,0
genre,2530,0
genre,1363,0
genre,5159,0
genre,3068,0
genre,3291,0
genre,4881,0
genre,4244,0
genre,2381,0
genre,5168,0
genre,5533,0
genre,2584,0
genre,5309,0
genre,821,0
genre,2373,0
genre,1708,0
genre,3897,0
genre,4880,0
genre,217,0
genre,4628,0
genre,1157,0
genre,226,0
genre,1534,0
genre,3495,0
genre,1307,0
genre,907,0
genre,1844,0
genre,5012,0
genre,708,0
genre,2696,0
genre,1226,0
genre,5216,0
genre,4398,0
genre,3176,0
genre,1621,0
genre,3388,0
genre,4991,0
genre,1070,0
genre,4192,0
genre,559,0
genre,2061,0
genre,906,0
genre,4365,0
genre,535,0
genre,4558,0
genre,2207,0
genre,94,0
genre,3787,0
genre,2467,0
genre,160,0
genre,4,0
genre,5828,0
genre,6034,0
genre,158,0
genre,5810,0
Drama,311,3.4334104441701236
Drama,320,3.4746445910851342
Drama,4943,3.6447848900031925
Drama,4178,3.3599567204225838
Drama,318,3.4200201192280018
Drama,4548,2.6676358717611746
Drama,5207,3.290417343296888
Drama,1801,3.4241189706311603
Drama,1459,3.3863098338465836
Drama,2673,3.659949009526382
Drama,2819,3.421165423448064
Drama,5863,3.241148889226703
